id,Sup,age,nStanze,y_age,anno
699,124.0,73,3.0,26000.0,1951
700,148.0,39,4.0,150000.0,1985
701,120.0,55,3.0,77000.0,1969
702,124.0,40,3.0,120000.0,1984
703,126.0,68,4.0,40000.0,1956
704,128.0,73,4.0,25000.0,1951
705,81.0,9,2.0,151000.0,2015
706,126.0,30,4.0,151000.0,1994
707,118.0,44,3.0,112000.0,1980
708,136.0,54,4.0,92000.0,1970
709,122.0,72,3.0,27000.0,1952
710,97.0,39,3.0,100000.0,1985
711,108.0,47,3.0,86000.0,1977
712,121.0,27,3.0,161000.0,1997
713,132.0,45,4.0,115000.0,1979
714,126.0,43,4.0,114000.0,1981
715,113.0,5,3.0,218000.0,2019
716,133.0,54,4.0,88000.0,1970
717,129.0,7,4.0,235000.0,2017
718,136.0,9,4.0,232000.0,2015
719,113.0,39,3.0,116000.0,1985
720,102.0,55,3.0,64000.0,1969
721,92.0,55,3.0,56000.0,1969
722,116.0,22,3.0,169000.0,2002
723,77.0,1,2.0,149000.0,2023
724,154.0,12,4.0,249000.0,2012
725,131.0,11,4.0,206000.0,2013
726,113.0,56,3.0,69000.0,1968
727,83.0,67,2.0,31000.0,1957
728,123.0,30,3.0,147000.0,1994
729,91.0,55,3.0,59000.0,1969
730,126.0,24,4.0,168000.0,2000
731,132.0,54,4.0,83000.0,1970
732,100.0,74,3.0,19000.0,1950
733,110.0,3,3.0,213000.0,2021
734,108.0,4,3.0,205000.0,2020
735,128.0,9,4.0,217000.0,2015
736,93.0,24,3.0,130000.0,2000
737,74.0,4,2.0,146000.0,2020
738,116.0,2,3.0,221000.0,2022
739,106.0,37,3.0,115000.0,1987
740,123.0,10,3.0,209000.0,2014
741,155.0,8,4.0,265000.0,2016
742,105.0,46,3.0,91000.0,1978
743,127.0,13,4.0,204000.0,2011
744,133.0,2,4.0,249000.0,2022
745,160.0,69,4.0,46000.0,1955
746,115.0,2,3.0,215000.0,2022
747,127.0,1,4.0,250000.0,2023
748,134.0,3,4.0,246000.0,2021
749,131.0,32,4.0,152000.0,1992
750,110.0,4,3.0,204000.0,2020
751,107.0,5,3.0,209000.0,2019
752,122.0,32,3.0,148000.0,1992
753,126.0,23,4.0,184000.0,2001
754,129.0,31,4.0,163000.0,1993
755,113.0,40,3.0,111000.0,1984
756,72.0,17,2.0,124000.0,2007
757,128.0,5,4.0,243000.0,2019
758,142.0,38,4.0,141000.0,1986
759,146.0,63,4.0,62000.0,1961
760,111.0,35,3.0,125000.0,1989
761,129.0,24,4.0,171000.0,2000
762,124.0,46,3.0,101000.0,1978
763,134.0,69,4.0,39000.0,1955
764,114.0,24,3.0,154000.0,2000
765,106.0,21,3.0,149000.0,2003
766,111.0,14,3.0,183000.0,2010
767,132.0,51,4.0,92000.0,1973
768,125.0,39,3.0,122000.0,1985
769,125.0,11,3.0,208000.0,2013
770,119.0,18,3.0,171000.0,2006
771,109.0,49,3.0,85000.0,1975
772,128.0,45,4.0,111000.0,1979
773,109.0,21,3.0,158000.0,2003
774,133.0,23,4.0,185000.0,2001
775,129.0,36,4.0,142000.0,1988
776,89.0,20,2.0,142000.0,2004
777,81.0,20,2.0,122000.0,2004
778,96.0,43,3.0,89000.0,1981
779,127.0,23,4.0,175000.0,2001
780,103.0,25,3.0,139000.0,1999
781,151.0,29,4.0,185000.0,1995
782,143.0,61,4.0,70000.0,1963
783,121.0,62,3.0,57000.0,1962
784,102.0,18,3.0,159000.0,2006
785,159.0,1,4.0,299000.0,2023
786,112.0,26,3.0,145000.0,1998
787,151.0,48,4.0,119000.0,1976
788,113.0,10,3.0,194000.0,2014
789,91.0,64,3.0,39000.0,1960
790,153.0,10,4.0,255000.0,2014
791,117.0,42,3.0,106000.0,1982
792,96.0,3,3.0,191000.0,2021
793,135.0,17,4.0,205000.0,2007
794,166.0,9,5.0,279000.0,2015
795,146.0,50,4.0,110000.0,1974
796,114.0,67,3.0,40000.0,1957
797,110.0,17,3.0,171000.0,2007
798,100.0,17,3.0,159000.0,2007
799,125.0,41,3.0,121000.0,1983
800,102.0,52,3.0,73000.0,1972
801,108.0,61,3.0,52000.0,1963
802,105.0,6,3.0,195000.0,2018
803,130.0,43,4.0,122000.0,1981
804,158.0,66,4.0,55000.0,1958
805,116.0,9,3.0,198000.0,2015
806,125.0,29,3.0,157000.0,1995
807,92.0,8,3.0,170000.0,2016
808,129.0,25,4.0,175000.0,1999
809,103.0,67,3.0,38000.0,1957
810,110.0,8,3.0,190000.0,2016
811,122.0,29,3.0,152000.0,1995
812,123.0,32,3.0,144000.0,1992
813,142.0,62,4.0,66000.0,1962
814,94.0,50,3.0,72000.0,1974
815,91.0,20,3.0,143000.0,2004
816,71.0,22,2.0,110000.0,2002
817,102.0,69,3.0,32000.0,1955
818,140.0,40,4.0,139000.0,1984
819,97.0,8,3.0,172000.0,2016
820,103.0,51,3.0,77000.0,1973
821,138.0,37,4.0,143000.0,1987
822,117.0,26,3.0,156000.0,1998
823,115.0,40,3.0,113000.0,1984
824,116.0,42,3.0,114000.0,1982
825,99.0,22,3.0,148000.0,2002
826,125.0,23,3.0,177000.0,2001
827,106.0,40,3.0,107000.0,1984
828,114.0,39,3.0,116000.0,1985
829,137.0,70,4.0,37000.0,1954
830,86.0,30,2.0,112000.0,1994
831,101.0,54,3.0,69000.0,1970
832,110.0,53,3.0,78000.0,1971
833,139.0,60,4.0,72000.0,1964
834,135.0,58,4.0,75000.0,1966
835,90.0,71,3.0,25000.0,1953
836,136.0,53,4.0,93000.0,1971
837,140.0,7,4.0,252000.0,2017
838,107.0,20,3.0,158000.0,2004
839,109.0,58,3.0,63000.0,1966
840,111.0,68,3.0,36000.0,1956
841,108.0,60,3.0,57000.0,1964
842,130.0,66,4.0,49000.0,1958
843,134.0,31,4.0,161000.0,1993
844,108.0,29,3.0,139000.0,1995
845,102.0,45,3.0,93000.0,1979
846,124.0,68,3.0,41000.0,1956
847,110.0,25,3.0,149000.0,1999
848,115.0,53,3.0,79000.0,1971
849,87.0,11,2.0,151000.0,2013
850,122.0,40,3.0,124000.0,1984
851,143.0,72,4.0,31000.0,1952
852,123.0,49,3.0,92000.0,1975
853,117.0,28,3.0,154000.0,1996
854,159.0,65,4.0,61000.0,1959
855,139.0,34,4.0,157000.0,1990
856,131.0,16,4.0,203000.0,2008
857,123.0,27,3.0,165000.0,1997
858,110.0,17,3.0,174000.0,2007
859,119.0,2,3.0,224000.0,2022
860,99.0,2,3.0,186000.0,2022
861,144.0,70,4.0,37000.0,1954
862,112.0,29,3.0,142000.0,1995
863,95.0,26,3.0,131000.0,1998
864,106.0,9,3.0,183000.0,2015
865,115.0,12,3.0,192000.0,2012
866,106.0,34,3.0,121000.0,1990
867,138.0,15,4.0,214000.0,2009
868,138.0,17,4.0,211000.0,2007
869,109.0,74,3.0,20000.0,1950
870,99.0,63,3.0,44000.0,1961
871,148.0,73,4.0,30000.0,1951
872,130.0,3,4.0,240000.0,2021
873,91.0,68,3.0,30000.0,1956
874,103.0,14,3.0,170000.0,2010
875,127.0,10,4.0,208000.0,2014
876,121.0,17,3.0,192000.0,2007
877,100.0,7,3.0,189000.0,2017
878,113.0,47,3.0,91000.0,1977
879,120.0,64,3.0,51000.0,1960
880,124.0,14,3.0,199000.0,2010
881,139.0,35,4.0,151000.0,1989
882,112.0,71,3.0,29000.0,1953
883,118.0,36,3.0,130000.0,1988
884,131.0,3,4.0,242000.0,2021
885,126.0,21,4.0,191000.0,2003
886,95.0,8,3.0,179000.0,2016
887,114.0,62,3.0,52000.0,1962
888,95.0,25,3.0,133000.0,1999
889,114.0,31,3.0,131000.0,1993
890,159.0,39,4.0,154000.0,1985
891,132.0,73,4.0,26000.0,1951
892,104.0,23,3.0,149000.0,2001
893,119.0,31,3.0,146000.0,1993
894,102.0,37,3.0,113000.0,1987
895,84.0,8,2.0,155000.0,2016
896,92.0,43,3.0,86000.0,1981
897,138.0,43,4.0,129000.0,1981
898,120.0,4,3.0,233000.0,2020
899,119.0,55,3.0,75000.0,1969
900,102.0,12,3.0,169000.0,2012
901,132.0,40,4.0,131000.0,1984
902,122.0,34,3.0,141000.0,1990
903,118.0,22,3.0,167000.0,2002
904,106.0,32,3.0,135000.0,1992
905,110.0,56,3.0,65000.0,1968
906,138.0,16,4.0,217000.0,2008
907,113.0,69,3.0,34000.0,1955
908,142.0,40,4.0,139000.0,1984
909,136.0,8,4.0,248000.0,2016
910,109.0,62,3.0,51000.0,1962
911,97.0,23,3.0,140000.0,2001
912,122.0,41,3.0,120000.0,1983
913,128.0,39,4.0,132000.0,1985
914,129.0,57,4.0,74000.0,1967
915,89.0,1,2.0,173000.0,2023
916,141.0,14,4.0,224000.0,2010
917,125.0,7,3.0,226000.0,2017
918,103.0,3,3.0,196000.0,2021
919,88.0,61,2.0,43000.0,1963
920,144.0,34,4.0,157000.0,1990
921,131.0,25,4.0,179000.0,1999
922,115.0,50,3.0,87000.0,1974
923,132.0,4,4.0,241000.0,2020
924,145.0,22,4.0,204000.0,2002
925,92.0,12,3.0,156000.0,2012
926,131.0,11,4.0,210000.0,2013
927,111.0,11,3.0,186000.0,2013
928,125.0,7,3.0,219000.0,2017
929,106.0,68,3.0,35000.0,1956
930,125.0,64,3.0,51000.0,1960
931,104.0,30,3.0,131000.0,1994
932,97.0,71,3.0,25000.0,1953
933,152.0,17,4.0,228000.0,2007
934,129.0,30,4.0,150000.0,1994
935,118.0,65,3.0,48000.0,1959
936,136.0,60,4.0,69000.0,1964
937,114.0,47,3.0,96000.0,1977
938,132.0,54,4.0,85000.0,1970
939,133.0,24,4.0,178000.0,2000
940,103.0,25,3.0,143000.0,1999
941,101.0,3,3.0,190000.0,2021
942,116.0,40,3.0,117000.0,1984
943,112.0,24,3.0,153000.0,2000
944,103.0,58,3.0,57000.0,1966
945,142.0,23,4.0,193000.0,2001
946,85.0,45,2.0,80000.0,1979
947,140.0,6,4.0,253000.0,2018
948,120.0,11,3.0,202000.0,2013
949,135.0,62,4.0,62000.0,1962
950,113.0,56,3.0,71000.0,1968
951,113.0,51,3.0,83000.0,1973
952,158.0,44,4.0,135000.0,1980
953,98.0,70,3.0,28000.0,1954
954,151.0,60,4.0,75000.0,1964
955,144.0,16,4.0,220000.0,2008
956,125.0,8,3.0,220000.0,2016
957,136.0,12,4.0,224000.0,2012
958,125.0,8,3.0,217000.0,2016
959,133.0,44,4.0,124000.0,1980
960,89.0,11,2.0,158000.0,2013
961,100.0,6,3.0,182000.0,2018
962,151.0,3,4.0,280000.0,2021
963,83.0,12,2.0,148000.0,2012
964,138.0,68,4.0,45000.0,1956
965,106.0,52,3.0,79000.0,1972
966,114.0,16,3.0,186000.0,2008
967,133.0,32,4.0,151000.0,1992
968,103.0,13,3.0,173000.0,2011
969,87.0,34,2.0,106000.0,1990
970,124.0,43,3.0,116000.0,1981
971,147.0,33,4.0,171000.0,1991
972,143.0,42,4.0,134000.0,1982
973,115.0,12,3.0,191000.0,2012
974,131.0,34,4.0,149000.0,1990
975,124.0,19,3.0,190000.0,2005
976,99.0,9,3.0,177000.0,2015
977,131.0,14,4.0,213000.0,2010
978,138.0,1,4.0,276000.0,2023
979,138.0,39,4.0,143000.0,1985
980,150.0,52,4.0,105000.0,1972
981,120.0,57,3.0,68000.0,1967
982,136.0,43,4.0,124000.0,1981
983,133.0,24,4.0,178000.0,2000
984,121.0,18,3.0,182000.0,2006
985,161.0,2,4.0,296000.0,2022
986,144.0,74,4.0,26000.0,1950
987,123.0,59,3.0,66000.0,1965
988,128.0,63,4.0,56000.0,1961
989,99.0,11,3.0,169000.0,2013
990,107.0,5,3.0,190000.0,2019
991,75.0,29,2.0,101000.0,1995
992,89.0,19,2.0,136000.0,2005
993,80.0,64,2.0,33000.0,1960
994,107.0,73,3.0,21000.0,1951
995,135.0,49,4.0,106000.0,1975
996,84.0,5,2.0,155000.0,2019
997,114.0,44,3.0,100000.0,1980
998,112.0,13,3.0,185000.0,2011
999,107.0,24,3.0,151000.0,2000
1000,140.0,51,4.0,105000.0,1973
1001,96.0,43,3.0,89000.0,1981
1002,105.0,34,3.0,120000.0,1990
1003,83.0,31,2.0,104000.0,1993
1004,119.0,34,3.0,137000.0,1990
1005,125.0,32,3.0,145000.0,1992
1006,91.0,29,3.0,116000.0,1995
1007,95.0,74,3.0,17000.0,1950
1008,136.0,73,4.0,26000.0,1951
1009,124.0,48,3.0,99000.0,1976
1010,122.0,37,3.0,129000.0,1987
1011,148.0,32,4.0,172000.0,1992
1012,103.0,21,3.0,153000.0,2003
1013,121.0,23,3.0,167000.0,2001
1014,65.0,29,2.0,87000.0,1995
1015,117.0,60,3.0,59000.0,1964
1016,108.0,41,3.0,107000.0,1983
1017,134.0,19,4.0,194000.0,2005
1018,114.0,5,3.0,210000.0,2019
1019,99.0,34,3.0,117000.0,1990
1020,142.0,4,4.0,257000.0,2020
1021,109.0,34,3.0,126000.0,1990
1022,110.0,15,3.0,174000.0,2009
1023,98.0,42,3.0,93000.0,1982
1024,115.0,41,3.0,108000.0,1983
1025,91.0,54,3.0,60000.0,1970
1026,98.0,22,3.0,150000.0,2002
1027,103.0,12,3.0,173000.0,2012
1028,123.0,62,3.0,57000.0,1962
1029,106.0,17,3.0,171000.0,2007
1030,103.0,53,3.0,71000.0,1971
1031,118.0,51,3.0,86000.0,1973
1032,125.0,28,3.0,154000.0,1996
1033,127.0,73,4.0,25000.0,1951
1034,62.0,21,2.0,99000.0,2003
1035,98.0,33,3.0,116000.0,1991
1036,93.0,37,3.0,97000.0,1987
1037,109.0,31,3.0,138000.0,1993
1038,111.0,2,3.0,206000.0,2022
1039,109.0,11,3.0,194000.0,2013
1040,64.0,3,2.0,125000.0,2021
1041,123.0,17,3.0,186000.0,2007
1042,120.0,56,3.0,75000.0,1968
1043,107.0,37,3.0,116000.0,1987
1044,130.0,30,4.0,159000.0,1994
1045,104.0,45,3.0,93000.0,1979
1046,103.0,38,3.0,111000.0,1986
1047,142.0,43,4.0,129000.0,1981
1048,136.0,29,4.0,166000.0,1995
1049,105.0,22,3.0,150000.0,2002
1050,108.0,45,3.0,98000.0,1979
1051,126.0,41,4.0,124000.0,1983
1052,111.0,21,3.0,159000.0,2003
1053,130.0,33,4.0,155000.0,1991
1054,94.0,43,3.0,88000.0,1981
1055,100.0,49,3.0,82000.0,1975
1056,110.0,30,3.0,135000.0,1994
1057,116.0,24,3.0,157000.0,2000
1058,86.0,4,2.0,174000.0,2020
1059,120.0,74,3.0,22000.0,1950
1060,112.0,39,3.0,115000.0,1985
1061,134.0,59,4.0,71000.0,1965
1062,126.0,15,4.0,204000.0,2009
1063,59.0,71,2.0,17000.0,1953
1064,98.0,54,3.0,65000.0,1970
1065,144.0,10,4.0,243000.0,2014
1066,114.0,39,3.0,122000.0,1985
1067,141.0,42,4.0,133000.0,1982
1068,93.0,39,3.0,100000.0,1985
1069,125.0,17,3.0,184000.0,2007
1070,141.0,33,4.0,167000.0,1991
1071,149.0,7,4.0,255000.0,2017
1072,91.0,8,3.0,168000.0,2016
1073,127.0,8,4.0,219000.0,2016
1074,134.0,58,4.0,73000.0,1966
1075,110.0,9,3.0,197000.0,2015
1076,120.0,23,3.0,170000.0,2001
1077,116.0,15,3.0,189000.0,2009
1078,120.0,6,3.0,214000.0,2018
1079,135.0,11,4.0,223000.0,2013
1080,126.0,30,4.0,151000.0,1994
1081,123.0,55,3.0,79000.0,1969
1082,86.0,3,2.0,161000.0,2021
1083,80.0,47,2.0,67000.0,1977
1084,120.0,20,3.0,176000.0,2004
1085,119.0,58,3.0,70000.0,1966
1086,122.0,32,3.0,149000.0,1992
1087,140.0,39,4.0,140000.0,1985
1088,132.0,48,4.0,102000.0,1976
1089,119.0,42,3.0,110000.0,1982
1090,106.0,44,3.0,95000.0,1980
1091,107.0,42,3.0,101000.0,1982
1092,130.0,49,4.0,103000.0,1975
1093,91.0,68,3.0,30000.0,1956
1094,113.0,32,3.0,131000.0,1992
1095,118.0,61,3.0,58000.0,1963
1096,115.0,58,3.0,65000.0,1966
1097,93.0,62,3.0,45000.0,1962
1098,138.0,17,4.0,207000.0,2007
1099,101.0,60,3.0,54000.0,1964
1100,97.0,31,3.0,122000.0,1993
1101,131.0,41,4.0,124000.0,1983
1102,138.0,13,4.0,221000.0,2011
1103,162.0,19,5.0,234000.0,2005
1104,119.0,71,3.0,30000.0,1953
1105,120.0,59,3.0,64000.0,1965
1106,114.0,39,3.0,113000.0,1985
1107,106.0,36,3.0,115000.0,1988
1108,107.0,21,3.0,155000.0,2003
1109,127.0,1,4.0,241000.0,2023
1110,99.0,25,3.0,130000.0,1999
1111,118.0,53,3.0,81000.0,1971
1112,117.0,58,3.0,65000.0,1966
1113,121.0,59,3.0,65000.0,1965
1114,137.0,58,4.0,76000.0,1966
1115,122.0,54,3.0,80000.0,1970
1116,152.0,56,4.0,89000.0,1968
1117,130.0,49,4.0,102000.0,1975
1118,130.0,68,4.0,39000.0,1956
1119,104.0,45,3.0,90000.0,1979
1120,101.0,63,3.0,48000.0,1961
1121,117.0,58,3.0,65000.0,1966
1122,106.0,40,3.0,103000.0,1984
1123,117.0,66,3.0,42000.0,1958
1124,130.0,33,4.0,150000.0,1991
1125,131.0,69,4.0,41000.0,1955
1126,136.0,30,4.0,162000.0,1994
1127,111.0,6,3.0,198000.0,2018
1128,121.0,39,3.0,119000.0,1985
1129,126.0,43,4.0,117000.0,1981
1130,144.0,23,4.0,194000.0,2001
1131,106.0,23,3.0,156000.0,2001
1132,123.0,66,3.0,46000.0,1958
1133,102.0,63,3.0,48000.0,1961
1134,123.0,42,3.0,116000.0,1982
1135,138.0,27,4.0,184000.0,1997
1136,119.0,4,3.0,225000.0,2020
1137,137.0,62,4.0,63000.0,1962
1138,122.0,11,3.0,201000.0,2013
1139,81.0,14,2.0,138000.0,2010
1140,129.0,67,4.0,44000.0,1957
1141,99.0,15,3.0,164000.0,2009
1142,124.0,26,3.0,162000.0,1998
1143,127.0,36,4.0,136000.0,1988
1144,132.0,63,4.0,60000.0,1961
1145,128.0,8,4.0,232000.0,2016
1146,151.0,48,4.0,119000.0,1976
1147,102.0,19,3.0,158000.0,2005
1148,136.0,46,4.0,113000.0,1978
1149,96.0,20,3.0,147000.0,2004
1150,149.0,60,4.0,77000.0,1964
1151,100.0,74,3.0,18000.0,1950
1152,120.0,73,3.0,24000.0,1951
1153,100.0,25,3.0,136000.0,1999
1154,105.0,23,3.0,145000.0,2001
1155,132.0,20,4.0,191000.0,2004
1156,142.0,3,4.0,255000.0,2021
1157,150.0,18,4.0,225000.0,2006
1158,77.0,61,2.0,39000.0,1963
1159,88.0,12,2.0,158000.0,2012
1160,113.0,62,3.0,53000.0,1962
1161,105.0,61,3.0,53000.0,1963
1162,91.0,15,3.0,146000.0,2009
1163,138.0,73,4.0,27000.0,1951
1164,106.0,60,3.0,54000.0,1964
1165,117.0,72,3.0,26000.0,1952
1166,147.0,13,4.0,228000.0,2011
1167,117.0,9,3.0,194000.0,2015
1168,149.0,64,4.0,60000.0,1960
1169,93.0,14,3.0,148000.0,2010
1170,81.0,29,2.0,106000.0,1995
1171,150.0,42,4.0,142000.0,1982
1172,115.0,61,3.0,59000.0,1963
1173,139.0,66,4.0,50000.0,1958
1174,117.0,63,3.0,49000.0,1961
1175,115.0,14,3.0,191000.0,2010
1176,109.0,24,3.0,154000.0,2000
1177,146.0,53,4.0,96000.0,1971
1178,115.0,7,3.0,205000.0,2017
1179,140.0,3,4.0,261000.0,2021
1180,102.0,25,3.0,141000.0,1999
1181,145.0,63,4.0,63000.0,1961
1182,126.0,48,4.0,97000.0,1976
1183,145.0,71,4.0,36000.0,1953
1184,106.0,36,3.0,117000.0,1988
1185,118.0,9,3.0,205000.0,2015
1186,94.0,5,3.0,186000.0,2019
1187,108.0,4,3.0,200000.0,2020
1188,93.0,71,3.0,25000.0,1953
1189,98.0,62,3.0,48000.0,1962
1190,106.0,45,3.0,91000.0,1979
1191,109.0,26,3.0,153000.0,1998
1192,138.0,51,4.0,96000.0,1973
1193,118.0,28,3.0,151000.0,1996
1194,105.0,41,3.0,102000.0,1983
1195,107.0,62,3.0,51000.0,1962
1196,104.0,59,3.0,58000.0,1965
1197,141.0,64,4.0,58000.0,1960
1198,87.0,29,2.0,111000.0,1995
1199,112.0,70,3.0,30000.0,1954
1200,113.0,68,3.0,37000.0,1956
1201,129.0,22,4.0,192000.0,2002
1202,129.0,29,4.0,156000.0,1995
1203,97.0,38,3.0,106000.0,1986
1204,118.0,21,3.0,180000.0,2003
1205,105.0,55,3.0,64000.0,1969
1206,125.0,20,3.0,185000.0,2004
1207,119.0,71,3.0,30000.0,1953
1208,85.0,7,2.0,166000.0,2017
1209,128.0,52,4.0,91000.0,1972
1210,154.0,15,4.0,240000.0,2009
1211,128.0,42,4.0,118000.0,1982
1212,101.0,48,3.0,81000.0,1976
1213,122.0,28,3.0,154000.0,1996
1214,101.0,54,3.0,69000.0,1970
1215,100.0,63,3.0,45000.0,1961
1216,110.0,57,3.0,64000.0,1967
1217,104.0,12,3.0,165000.0,2012
1218,79.0,74,2.0,15000.0,1950
1219,101.0,52,3.0,75000.0,1972
1220,139.0,29,4.0,169000.0,1995
1221,81.0,30,2.0,109000.0,1994
1222,109.0,69,3.0,33000.0,1955
1223,140.0,46,4.0,113000.0,1978
1224,118.0,56,3.0,70000.0,1968
1225,149.0,13,4.0,242000.0,2011
1226,118.0,43,3.0,112000.0,1981
1227,107.0,43,3.0,106000.0,1981
1228,99.0,58,3.0,57000.0,1966
1229,81.0,19,2.0,132000.0,2005
1230,119.0,24,3.0,164000.0,2000
1231,96.0,41,3.0,90000.0,1983
1232,123.0,50,3.0,93000.0,1974
1233,145.0,53,4.0,97000.0,1971
1234,147.0,47,4.0,120000.0,1977
1235,116.0,26,3.0,153000.0,1998
1236,130.0,35,4.0,146000.0,1989
1237,108.0,30,3.0,139000.0,1994
1238,118.0,39,3.0,117000.0,1985
1239,140.0,22,4.0,196000.0,2002
1240,120.0,10,3.0,204000.0,2014
1241,162.0,60,5.0,81000.0,1964
1242,139.0,58,4.0,77000.0,1966
1243,107.0,20,3.0,158000.0,2004
1244,130.0,30,4.0,160000.0,1994
1245,119.0,7,3.0,207000.0,2017
1246,125.0,13,3.0,211000.0,2011
1247,71.0,11,2.0,129000.0,2013
1248,131.0,14,4.0,212000.0,2010
1249,112.0,14,3.0,183000.0,2010
1250,154.0,10,4.0,261000.0,2014
1251,90.0,65,3.0,38000.0,1959
1252,123.0,59,3.0,68000.0,1965
1253,97.0,57,3.0,58000.0,1967
1254,127.0,8,4.0,230000.0,2016
1255,96.0,33,3.0,101000.0,1991
1256,107.0,74,3.0,19000.0,1950
1257,116.0,44,3.0,109000.0,1980
1258,117.0,7,3.0,207000.0,2017
1259,107.0,73,3.0,23000.0,1951
1260,140.0,36,4.0,151000.0,1988
1261,108.0,67,3.0,39000.0,1957
1262,148.0,50,4.0,109000.0,1974
1263,118.0,3,3.0,226000.0,2021
1264,99.0,26,3.0,133000.0,1998
1265,124.0,41,3.0,124000.0,1983
1266,117.0,13,3.0,189000.0,2011
1267,87.0,25,2.0,129000.0,1999
1268,130.0,21,4.0,179000.0,2003
1269,145.0,7,4.0,250000.0,2017
1270,127.0,67,4.0,43000.0,1957
1271,128.0,30,4.0,160000.0,1994
1272,106.0,9,3.0,189000.0,2015
1273,105.0,29,3.0,137000.0,1995
1274,117.0,7,3.0,207000.0,2017
1275,116.0,21,3.0,167000.0,2003
1276,123.0,25,3.0,167000.0,1999
1277,103.0,71,3.0,27000.0,1953
1278,109.0,29,3.0,140000.0,1995
1279,93.0,37,3.0,98000.0,1987
1280,132.0,22,4.0,189000.0,2002
1281,145.0,39,4.0,145000.0,1985
1282,121.0,34,3.0,138000.0,1990
1283,107.0,18,3.0,164000.0,2006
1284,106.0,56,3.0,62000.0,1968
1285,115.0,71,3.0,29000.0,1953
1286,96.0,25,3.0,134000.0,1999
1287,119.0,1,3.0,233000.0,2023
1288,96.0,59,3.0,54000.0,1965
1289,116.0,15,3.0,181000.0,2009
1290,87.0,35,2.0,94000.0,1989
1291,106.0,51,3.0,79000.0,1973
1292,127.0,45,4.0,112000.0,1979
1293,117.0,55,3.0,72000.0,1969
1294,136.0,71,4.0,33000.0,1953
1295,160.0,24,4.0,215000.0,2000
1296,165.0,63,5.0,69000.0,1961
1297,107.0,53,3.0,74000.0,1971
1298,109.0,31,3.0,132000.0,1993
1299,142.0,65,4.0,55000.0,1959
1300,111.0,46,3.0,96000.0,1978
1301,141.0,9,4.0,246000.0,2015
1302,99.0,34,3.0,115000.0,1990
1303,91.0,69,3.0,28000.0,1955
1304,142.0,20,4.0,203000.0,2004
1305,93.0,38,3.0,103000.0,1986
1306,116.0,1,3.0,222000.0,2023
1307,123.0,17,3.0,189000.0,2007
1308,103.0,18,3.0,162000.0,2006
1309,127.0,20,4.0,189000.0,2004
1310,127.0,73,4.0,26000.0,1951
1311,121.0,50,3.0,92000.0,1974
1312,126.0,37,4.0,133000.0,1987
1313,103.0,65,3.0,43000.0,1959
1314,146.0,65,4.0,56000.0,1959
1315,110.0,9,3.0,193000.0,2015
1316,126.0,45,4.0,111000.0,1979
1317,116.0,50,3.0,89000.0,1974
1318,103.0,30,3.0,129000.0,1994
1319,152.0,60,4.0,77000.0,1964
1320,155.0,71,4.0,38000.0,1953
1321,87.0,31,2.0,110000.0,1993
1322,108.0,69,3.0,31000.0,1955
1323,130.0,49,4.0,99000.0,1975
1324,107.0,16,3.0,164000.0,2008
1325,145.0,57,4.0,82000.0,1967
1326,133.0,60,4.0,69000.0,1964
1327,122.0,37,3.0,124000.0,1987
1328,100.0,42,3.0,97000.0,1982
1329,129.0,72,4.0,29000.0,1952
1330,124.0,43,3.0,112000.0,1981
1331,98.0,60,3.0,51000.0,1964
1332,112.0,7,3.0,195000.0,2017
1333,159.0,61,4.0,75000.0,1963
1334,94.0,54,3.0,61000.0,1970
1335,147.0,54,4.0,94000.0,1970
1336,113.0,4,3.0,210000.0,2020
1337,125.0,46,3.0,101000.0,1978
1338,108.0,37,3.0,121000.0,1987
1339,118.0,10,3.0,203000.0,2014
1340,94.0,51,3.0,75000.0,1973
1341,90.0,29,3.0,114000.0,1995
1342,124.0,29,3.0,152000.0,1995
1343,136.0,70,4.0,37000.0,1954
1344,110.0,31,3.0,135000.0,1993
1345,122.0,61,3.0,60000.0,1963
1346,125.0,57,3.0,71000.0,1967
1347,100.0,15,3.0,156000.0,2009
1348,136.0,55,4.0,86000.0,1969
1349,116.0,47,3.0,92000.0,1977
1350,148.0,65,4.0,57000.0,1959
1351,119.0,40,3.0,117000.0,1984
1352,111.0,62,3.0,52000.0,1962
1353,112.0,25,3.0,159000.0,1999
1354,93.0,48,3.0,76000.0,1976
1355,133.0,46,4.0,111000.0,1978
1356,107.0,32,3.0,132000.0,1992
1357,98.0,21,3.0,144000.0,2003
1358,129.0,9,4.0,223000.0,2015
1359,100.0,47,3.0,83000.0,1977
1360,140.0,37,4.0,148000.0,1987
1361,121.0,4,3.0,228000.0,2020
1362,103.0,8,3.0,184000.0,2016
1363,118.0,50,3.0,91000.0,1974
1364,118.0,14,3.0,189000.0,2010
1365,114.0,71,3.0,27000.0,1953
1366,105.0,3,3.0,200000.0,2021
1367,95.0,1,3.0,187000.0,2023
1368,151.0,16,4.0,228000.0,2008
1369,112.0,41,3.0,114000.0,1983
1370,118.0,52,3.0,84000.0,1972
1371,163.0,37,5.0,170000.0,1987
1372,133.0,54,4.0,87000.0,1970
1373,121.0,27,3.0,160000.0,1997
1374,138.0,55,4.0,87000.0,1969
1375,118.0,73,3.0,24000.0,1951
1376,110.0,10,3.0,191000.0,2014
1377,123.0,72,3.0,28000.0,1952
1378,161.0,55,4.0,99000.0,1969
