"project_id","taskname","costo","ngg_worked","n_employee"
2011,"DETAILED DOCUMENTING",4755.0,15.0,2
2013,"CREATING NEEDS",31422.0,74.4,3
2014,"ENTERING DATA",3734.0,9.6,3
2017,"DETAILED DOCUMENTING",5864.0,18.5,2
2025,"CREATING NEEDS",33195.0,78.6,3
2026,"ENTERING DATA",5368.0,13.8,3
2029,"DETAILED DOCUMENTING",6974.0,22.0,2
2031,"CREATING NEEDS",33702.0,79.8,3
2049,"CREATING NEEDS",34969.0,82.8,3
2050,"ENTERING DATA",7002.0,18.0,3
2053,"DETAILED DOCUMENTING",8084.0,25.5,2
2055,"CREATING NEEDS",35476.0,84.0,3
2056,"ENTERING DATA",7002.0,18.0,3
2061,"CREATING NEEDS",37250.0,88.2,3
2097,"CREATING NEEDS",36743.0,87.0,3
2098,"ENTERING DATA",8636.0,22.2,3
2101,"DETAILED DOCUMENTING",9193.0,29.0,2
2103,"CREATING NEEDS",37250.0,88.2,3
2104,"ENTERING DATA",8636.0,22.2,3
2109,"CREATING NEEDS",39024.0,92.4,3
2110,"ENTERING DATA",10270.0,26.4,3
2121,"CREATING NEEDS",40797.0,96.6,3
2193,"CREATING NEEDS",38517.0,91.2,3
2194,"ENTERING DATA",10270.0,26.4,3
2197,"DETAILED DOCUMENTING",10302.0,32.5,2
2199,"CREATING NEEDS",39024.0,92.4,3
2200,"ENTERING DATA",10270.0,26.4,3
2205,"CREATING NEEDS",40797.0,96.6,3
2206,"ENTERING DATA",11903.0,30.6,3
2217,"CREATING NEEDS",42571.0,100.8,3
2218,"ENTERING DATA",13537.0,34.8,3
2241,"CREATING NEEDS",44345.0,105.0,3
2385,"CREATING NEEDS",40291.0,95.4,3
2386,"ENTERING DATA",11903.0,30.6,3
2389,"DETAILED DOCUMENTING",11412.0,36.0,2
2391,"CREATING NEEDS",40797.0,96.6,3
2392,"ENTERING DATA",11903.0,30.6,3
2395,"DETAILED DOCUMENTING",11412.0,36.0,2
2397,"CREATING NEEDS",42571.0,100.8,3
2398,"ENTERING DATA",13537.0,34.8,3
2401,"DETAILED DOCUMENTING",12522.0,39.5,2
2409,"CREATING NEEDS",44345.0,105.0,3
2410,"ENTERING DATA",15171.0,39.0,3
2433,"CREATING NEEDS",46119.0,109.2,3
2434,"ENTERING DATA",16805.0,43.2,3
2481,"CREATING NEEDS",47893.0,113.4,3
2769,"CREATING NEEDS",42064.0,99.6,3
2770,"ENTERING DATA",13537.0,34.8,3
2773,"DETAILED DOCUMENTING",12522.0,39.5,2
2775,"CREATING NEEDS",42571.0,100.8,3
2776,"ENTERING DATA",13537.0,34.8,3
2779,"DETAILED DOCUMENTING",12522.0,39.5,2
2781,"CREATING NEEDS",44345.0,105.0,3
2782,"ENTERING DATA",15171.0,39.0,3
2785,"DETAILED DOCUMENTING",13631.0,43.0,2
2793,"CREATING NEEDS",46119.0,109.2,3
2794,"ENTERING DATA",16805.0,43.2,3
2797,"DETAILED DOCUMENTING",14740.0,46.5,2
2817,"CREATING NEEDS",47893.0,113.4,3
2818,"ENTERING DATA",18439.0,47.4,3
2865,"CREATING NEEDS",49666.0,117.6,3
2866,"ENTERING DATA",20072.0,51.6,3
2961,"CREATING NEEDS",51440.0,121.8,3
3153,"CREATING NEEDS",53214.0,126.0,3
3537,"CREATING NEEDS",43838.0,103.8,3
3538,"ENTERING DATA",15171.0,39.0,3
3541,"DETAILED DOCUMENTING",13631.0,43.0,2
3543,"CREATING NEEDS",44345.0,105.0,3
3544,"ENTERING DATA",15171.0,39.0,3
3547,"DETAILED DOCUMENTING",13631.0,43.0,2
3549,"CREATING NEEDS",46119.0,109.2,3
3550,"ENTERING DATA",16805.0,43.2,3
3553,"DETAILED DOCUMENTING",14740.0,46.5,2
3561,"CREATING NEEDS",47893.0,113.4,3
3562,"ENTERING DATA",18439.0,47.4,3
3565,"DETAILED DOCUMENTING",15850.0,50.0,2
3567,"CREATING NEEDS",47893.0,113.4,3
3585,"CREATING NEEDS",49666.0,117.6,3
3586,"ENTERING DATA",20072.0,51.6,3
3589,"DETAILED DOCUMENTING",16960.0,53.5,2
3633,"CREATING NEEDS",51440.0,121.8,3
3634,"ENTERING DATA",21706.0,55.8,3
3637,"DETAILED DOCUMENTING",18069.0,57.0,2
3729,"CREATING NEEDS",53214.0,126.0,3
3730,"ENTERING DATA",23340.0,60.0,3
3921,"CREATING NEEDS",54988.0,130.2,3
3922,"ENTERING DATA",24974.0,64.2,3
4305,"CREATING NEEDS",56762.0,134.4,3
5073,"CREATING NEEDS",45612.0,108.0,3
5074,"ENTERING DATA",16805.0,43.2,3
5077,"DETAILED DOCUMENTING",14740.0,46.5,2
5079,"CREATING NEEDS",46119.0,109.2,3
5080,"ENTERING DATA",16805.0,43.2,3
5083,"DETAILED DOCUMENTING",14740.0,46.5,2
5085,"CREATING NEEDS",47893.0,113.4,3
5086,"ENTERING DATA",18439.0,47.4,3
5089,"DETAILED DOCUMENTING",15850.0,50.0,2
5097,"CREATING NEEDS",49666.0,117.6,3
5098,"ENTERING DATA",20072.0,51.6,3
5101,"DETAILED DOCUMENTING",16960.0,53.5,2
5103,"CREATING NEEDS",49666.0,117.6,3
5121,"CREATING NEEDS",51440.0,121.8,3
5122,"ENTERING DATA",21706.0,55.8,3
5125,"DETAILED DOCUMENTING",18069.0,57.0,2
5127,"CREATING NEEDS",51440.0,121.8,3
5128,"ENTERING DATA",21706.0,55.8,3
5169,"CREATING NEEDS",53214.0,126.0,3
5170,"ENTERING DATA",23340.0,60.0,3
5173,"DETAILED DOCUMENTING",19178.0,60.5,2
5175,"CREATING NEEDS",53214.0,126.0,3
5176,"ENTERING DATA",23340.0,60.0,3
5265,"CREATING NEEDS",54988.0,130.2,3
5266,"ENTERING DATA",24974.0,64.2,3
5269,"DETAILED DOCUMENTING",20288.0,64.0,2
5271,"CREATING NEEDS",54988.0,130.2,3
5457,"CREATING NEEDS",56762.0,134.4,3
5458,"ENTERING DATA",26608.0,68.4,3
5461,"DETAILED DOCUMENTING",21398.0,67.5,2
5841,"CREATING NEEDS",58535.0,138.6,3
5842,"ENTERING DATA",28241.0,72.6,3
5845,"DETAILED DOCUMENTING",22507.0,71.0,2
6609,"CREATING NEEDS",60309.0,142.8,3
6610,"ENTERING DATA",29875.0,76.8,3
8145,"CREATING NEEDS",47386.0,112.2,3
8146,"ENTERING DATA",18439.0,47.4,3
8149,"DETAILED DOCUMENTING",15850.0,50.0,2
8151,"CREATING NEEDS",47893.0,113.4,3
8152,"ENTERING DATA",18439.0,47.4,3
8155,"DETAILED DOCUMENTING",15850.0,50.0,2
8157,"CREATING NEEDS",49666.0,117.6,3
8158,"ENTERING DATA",20072.0,51.6,3
8161,"DETAILED DOCUMENTING",16960.0,53.5,2
8169,"CREATING NEEDS",51440.0,121.8,3
8170,"ENTERING DATA",21706.0,55.8,3
8173,"DETAILED DOCUMENTING",18069.0,57.0,2
8175,"CREATING NEEDS",51440.0,121.8,3
8193,"CREATING NEEDS",53214.0,126.0,3
8194,"ENTERING DATA",23340.0,60.0,3
8197,"DETAILED DOCUMENTING",19178.0,60.5,2
8199,"CREATING NEEDS",53214.0,126.0,3
8200,"ENTERING DATA",23340.0,60.0,3
8205,"CREATING NEEDS",54988.0,130.2,3
8241,"CREATING NEEDS",54988.0,130.2,3
8242,"ENTERING DATA",24974.0,64.2,3
8245,"DETAILED DOCUMENTING",20288.0,64.0,2
8247,"CREATING NEEDS",54988.0,130.2,3
8248,"ENTERING DATA",24974.0,64.2,3
8253,"CREATING NEEDS",56762.0,134.4,3
8254,"ENTERING DATA",26608.0,68.4,3
8265,"CREATING NEEDS",58535.0,138.6,3
8337,"CREATING NEEDS",56762.0,134.4,3
8338,"ENTERING DATA",26608.0,68.4,3
8341,"DETAILED DOCUMENTING",21398.0,67.5,2
8343,"CREATING NEEDS",56762.0,134.4,3
8344,"ENTERING DATA",26608.0,68.4,3
8349,"CREATING NEEDS",58535.0,138.6,3
8350,"ENTERING DATA",28241.0,72.6,3
8529,"CREATING NEEDS",58535.0,138.6,3
8530,"ENTERING DATA",28241.0,72.6,3
8533,"DETAILED DOCUMENTING",22507.0,71.0,2
8535,"CREATING NEEDS",58535.0,138.6,3
8536,"ENTERING DATA",28241.0,72.6,3
8539,"DETAILED DOCUMENTING",22507.0,71.0,2
8913,"CREATING NEEDS",60309.0,142.8,3
8914,"ENTERING DATA",29875.0,76.8,3
8917,"DETAILED DOCUMENTING",23616.0,74.5,2
8919,"CREATING NEEDS",60309.0,142.8,3
8920,"ENTERING DATA",29875.0,76.8,3
9681,"CREATING NEEDS",62083.0,147.0,3
9682,"ENTERING DATA",31509.0,81.0,3
9685,"DETAILED DOCUMENTING",24726.0,78.0,2
9687,"CREATING NEEDS",61576.0,145.8,3
11217,"CREATING NEEDS",63857.0,151.2,3
11218,"ENTERING DATA",33143.0,85.2,3
14289,"CREATING NEEDS",49160.0,116.4,3
14290,"ENTERING DATA",20072.0,51.6,3
14293,"DETAILED DOCUMENTING",16960.0,53.5,2
14295,"CREATING NEEDS",49666.0,117.6,3
14296,"ENTERING DATA",20072.0,51.6,3
14299,"DETAILED DOCUMENTING",16960.0,53.5,2
14301,"CREATING NEEDS",51440.0,121.8,3
14302,"ENTERING DATA",21706.0,55.8,3
14305,"DETAILED DOCUMENTING",18069.0,57.0,2
14313,"CREATING NEEDS",53214.0,126.0,3
14314,"ENTERING DATA",23340.0,60.0,3
14317,"DETAILED DOCUMENTING",19178.0,60.5,2
14319,"CREATING NEEDS",53214.0,126.0,3
14337,"CREATING NEEDS",54988.0,130.2,3
14338,"ENTERING DATA",24974.0,64.2,3
14341,"DETAILED DOCUMENTING",20288.0,64.0,2
14343,"CREATING NEEDS",54988.0,130.2,3
14344,"ENTERING DATA",24974.0,64.2,3
14349,"CREATING NEEDS",56762.0,134.4,3
14385,"CREATING NEEDS",56762.0,134.4,3
14386,"ENTERING DATA",26608.0,68.4,3
14389,"DETAILED DOCUMENTING",21398.0,67.5,2
14391,"CREATING NEEDS",56762.0,134.4,3
14392,"ENTERING DATA",26608.0,68.4,3
14397,"CREATING NEEDS",58535.0,138.6,3
14398,"ENTERING DATA",28241.0,72.6,3
14409,"CREATING NEEDS",60309.0,142.8,3
14481,"CREATING NEEDS",58535.0,138.6,3
14482,"ENTERING DATA",28241.0,72.6,3
14485,"DETAILED DOCUMENTING",22507.0,71.0,2
14487,"CREATING NEEDS",58535.0,138.6,3
14488,"ENTERING DATA",28241.0,72.6,3
14493,"CREATING NEEDS",60309.0,142.8,3
14494,"ENTERING DATA",29875.0,76.8,3
14505,"CREATING NEEDS",62083.0,147.0,3
14506,"ENTERING DATA",31509.0,81.0,3
14529,"CREATING NEEDS",63350.0,150.0,3
14673,"CREATING NEEDS",60309.0,142.8,3
14674,"ENTERING DATA",29875.0,76.8,3
14677,"DETAILED DOCUMENTING",23616.0,74.5,2
14679,"CREATING NEEDS",60309.0,142.8,3
14680,"ENTERING DATA",29875.0,76.8,3
14683,"DETAILED DOCUMENTING",23616.0,74.5,2
14685,"CREATING NEEDS",62083.0,147.0,3
14686,"ENTERING DATA",31509.0,81.0,3
14689,"DETAILED DOCUMENTING",24726.0,78.0,2
14697,"CREATING NEEDS",63350.0,150.0,3
15057,"CREATING NEEDS",62083.0,147.0,3
15058,"ENTERING DATA",31509.0,81.0,3
15061,"DETAILED DOCUMENTING",24726.0,78.0,2
15063,"CREATING NEEDS",62083.0,147.0,3
15064,"ENTERING DATA",31509.0,81.0,3
15067,"DETAILED DOCUMENTING",24726.0,78.0,2
15069,"CREATING NEEDS",63350.0,150.0,3
15070,"ENTERING DATA",33143.0,85.2,3
15825,"CREATING NEEDS",63857.0,151.2,3
15826,"ENTERING DATA",33143.0,85.2,3
15829,"DETAILED DOCUMENTING",25836.0,81.5,2
15831,"CREATING NEEDS",63350.0,150.0,3
15832,"ENTERING DATA",33143.0,85.2,3
15835,"DETAILED DOCUMENTING",25836.0,81.5,2
15837,"CREATING NEEDS",65124.0,154.2,3
15838,"ENTERING DATA",34777.0,89.4,3
17361,"CREATING NEEDS",65631.0,155.4,3
17362,"ENTERING DATA",34777.0,89.4,3
17365,"DETAILED DOCUMENTING",26945.0,85.0,2
17367,"CREATING NEEDS",65124.0,154.2,3
17368,"ENTERING DATA",34777.0,89.4,3
17371,"DETAILED DOCUMENTING",26786.0,84.5,2
20433,"CREATING NEEDS",67404.0,159.6,3
20434,"ENTERING DATA",36410.0,93.6,3
20437,"DETAILED DOCUMENTING",28054.0,88.5,2
26577,"CREATING NEEDS",50933.0,120.6,3
26578,"ENTERING DATA",21706.0,55.8,3
26581,"DETAILED DOCUMENTING",18069.0,57.0,2
26583,"CREATING NEEDS",51440.0,121.8,3
26584,"ENTERING DATA",21706.0,55.8,3
26587,"DETAILED DOCUMENTING",18069.0,57.0,2
26589,"CREATING NEEDS",53214.0,126.0,3
26590,"ENTERING DATA",23340.0,60.0,3
26593,"DETAILED DOCUMENTING",19178.0,60.5,2
26601,"CREATING NEEDS",54988.0,130.2,3
26602,"ENTERING DATA",24974.0,64.2,3
26605,"DETAILED DOCUMENTING",20288.0,64.0,2
26607,"CREATING NEEDS",54988.0,130.2,3
26625,"CREATING NEEDS",56762.0,134.4,3
26626,"ENTERING DATA",26608.0,68.4,3
26629,"DETAILED DOCUMENTING",21398.0,67.5,2
26631,"CREATING NEEDS",56762.0,134.4,3
26632,"ENTERING DATA",26608.0,68.4,3
26637,"CREATING NEEDS",58535.0,138.6,3
26673,"CREATING NEEDS",58535.0,138.6,3
26674,"ENTERING DATA",28241.0,72.6,3
26677,"DETAILED DOCUMENTING",22507.0,71.0,2
26679,"CREATING NEEDS",58535.0,138.6,3
26680,"ENTERING DATA",28241.0,72.6,3
26685,"CREATING NEEDS",60309.0,142.8,3
26686,"ENTERING DATA",29875.0,76.8,3
26697,"CREATING NEEDS",62083.0,147.0,3
26769,"CREATING NEEDS",60309.0,142.8,3
26770,"ENTERING DATA",29875.0,76.8,3
26773,"DETAILED DOCUMENTING",23616.0,74.5,2
26775,"CREATING NEEDS",60309.0,142.8,3
26776,"ENTERING DATA",29875.0,76.8,3
26781,"CREATING NEEDS",62083.0,147.0,3
26782,"ENTERING DATA",31509.0,81.0,3
26793,"CREATING NEEDS",63857.0,151.2,3
26794,"ENTERING DATA",33143.0,85.2,3
26817,"CREATING NEEDS",65124.0,154.2,3
26961,"CREATING NEEDS",62083.0,147.0,3
26962,"ENTERING DATA",31509.0,81.0,3
26965,"DETAILED DOCUMENTING",24726.0,78.0,2
26967,"CREATING NEEDS",62083.0,147.0,3
26968,"ENTERING DATA",31509.0,81.0,3
26971,"DETAILED DOCUMENTING",24726.0,78.0,2
26973,"CREATING NEEDS",63857.0,151.2,3
26974,"ENTERING DATA",33143.0,85.2,3
26977,"DETAILED DOCUMENTING",25836.0,81.5,2
26985,"CREATING NEEDS",65124.0,154.2,3
26986,"ENTERING DATA",34777.0,89.4,3
27009,"CREATING NEEDS",66898.0,158.4,3
27010,"ENTERING DATA",36410.0,93.6,3
27057,"CREATING NEEDS",68671.0,162.6,3
27345,"CREATING NEEDS",63857.0,151.2,3
27346,"ENTERING DATA",33143.0,85.2,3
27349,"DETAILED DOCUMENTING",25836.0,81.5,2
27351,"CREATING NEEDS",63857.0,151.2,3
27352,"ENTERING DATA",33143.0,85.2,3
27355,"DETAILED DOCUMENTING",25836.0,81.5,2
27357,"CREATING NEEDS",65124.0,154.2,3
27358,"ENTERING DATA",34777.0,89.4,3
27361,"DETAILED DOCUMENTING",26945.0,85.0,2
27369,"CREATING NEEDS",66898.0,158.4,3
27370,"ENTERING DATA",36410.0,93.6,3
27373,"DETAILED DOCUMENTING",27896.0,88.0,2
27393,"CREATING NEEDS",68671.0,162.6,3
27394,"ENTERING DATA",38044.0,97.8,3
27441,"CREATING NEEDS",70445.0,166.8,3
28113,"CREATING NEEDS",65631.0,155.4,3
28114,"ENTERING DATA",34777.0,89.4,3
28117,"DETAILED DOCUMENTING",26945.0,85.0,2
28119,"CREATING NEEDS",65124.0,154.2,3
28120,"ENTERING DATA",34777.0,89.4,3
28123,"DETAILED DOCUMENTING",26945.0,85.0,2
28125,"CREATING NEEDS",66898.0,158.4,3
28126,"ENTERING DATA",36410.0,93.6,3
28129,"DETAILED DOCUMENTING",27896.0,88.0,2
28137,"CREATING NEEDS",68671.0,162.6,3
28138,"ENTERING DATA",38044.0,97.8,3
28141,"DETAILED DOCUMENTING",29006.0,91.5,2
28143,"CREATING NEEDS",69178.0,163.8,3
29649,"CREATING NEEDS",67404.0,159.6,3
29650,"ENTERING DATA",36410.0,93.6,3
29653,"DETAILED DOCUMENTING",28054.0,88.5,2
29655,"CREATING NEEDS",66898.0,158.4,3
29656,"ENTERING DATA",36410.0,93.6,3
29659,"DETAILED DOCUMENTING",27896.0,88.0,2
29661,"CREATING NEEDS",68671.0,162.6,3
29662,"ENTERING DATA",38044.0,97.8,3
29665,"DETAILED DOCUMENTING",29006.0,91.5,2
29673,"CREATING NEEDS",70445.0,166.8,3
29674,"ENTERING DATA",39678.0,102.0,3
32721,"CREATING NEEDS",69178.0,163.8,3
32722,"ENTERING DATA",38044.0,97.8,3
32725,"DETAILED DOCUMENTING",29164.0,92.0,2
32727,"CREATING NEEDS",68671.0,162.6,3
32728,"ENTERING DATA",38044.0,97.8,3
32731,"DETAILED DOCUMENTING",29006.0,91.5,2
32733,"CREATING NEEDS",70445.0,166.8,3
32734,"ENTERING DATA",39678.0,102.0,3
38865,"CREATING NEEDS",70952.0,168.0,3
38866,"ENTERING DATA",39678.0,102.0,3
38869,"DETAILED DOCUMENTING",30274.0,95.5,2
51153,"CREATING NEEDS",52707.0,124.8,3
51154,"ENTERING DATA",23340.0,60.0,3
51157,"DETAILED DOCUMENTING",19178.0,60.5,2
51159,"CREATING NEEDS",53214.0,126.0,3
51160,"ENTERING DATA",23340.0,60.0,3
51163,"DETAILED DOCUMENTING",19178.0,60.5,2
51165,"CREATING NEEDS",54988.0,130.2,3
51166,"ENTERING DATA",24974.0,64.2,3
51169,"DETAILED DOCUMENTING",20288.0,64.0,2
51177,"CREATING NEEDS",56762.0,134.4,3
51178,"ENTERING DATA",26608.0,68.4,3
51181,"DETAILED DOCUMENTING",21398.0,67.5,2
51183,"CREATING NEEDS",56762.0,134.4,3
51201,"CREATING NEEDS",58535.0,138.6,3
51202,"ENTERING DATA",28241.0,72.6,3
51205,"DETAILED DOCUMENTING",22507.0,71.0,2
51207,"CREATING NEEDS",58535.0,138.6,3
51208,"ENTERING DATA",28241.0,72.6,3
51213,"CREATING NEEDS",60309.0,142.8,3
51249,"CREATING NEEDS",60309.0,142.8,3
51250,"ENTERING DATA",29875.0,76.8,3
51253,"DETAILED DOCUMENTING",23616.0,74.5,2
51255,"CREATING NEEDS",60309.0,142.8,3
51256,"ENTERING DATA",29875.0,76.8,3
51261,"CREATING NEEDS",62083.0,147.0,3
51262,"ENTERING DATA",31509.0,81.0,3
51273,"CREATING NEEDS",63857.0,151.2,3
51345,"CREATING NEEDS",62083.0,147.0,3
51346,"ENTERING DATA",31509.0,81.0,3
51349,"DETAILED DOCUMENTING",24726.0,78.0,2
51351,"CREATING NEEDS",62083.0,147.0,3
51352,"ENTERING DATA",31509.0,81.0,3
51357,"CREATING NEEDS",63857.0,151.2,3
51358,"ENTERING DATA",33143.0,85.2,3
51369,"CREATING NEEDS",65631.0,155.4,3
51370,"ENTERING DATA",34777.0,89.4,3
51393,"CREATING NEEDS",66898.0,158.4,3
51537,"CREATING NEEDS",63857.0,151.2,3
51538,"ENTERING DATA",33143.0,85.2,3
51541,"DETAILED DOCUMENTING",25836.0,81.5,2
51543,"CREATING NEEDS",63857.0,151.2,3
51544,"ENTERING DATA",33143.0,85.2,3
51547,"DETAILED DOCUMENTING",25836.0,81.5,2
51549,"CREATING NEEDS",65631.0,155.4,3
51550,"ENTERING DATA",34777.0,89.4,3
51553,"DETAILED DOCUMENTING",26945.0,85.0,2
51561,"CREATING NEEDS",66898.0,158.4,3
51562,"ENTERING DATA",36410.0,93.6,3
51585,"CREATING NEEDS",68671.0,162.6,3
51586,"ENTERING DATA",38044.0,97.8,3
51633,"CREATING NEEDS",70445.0,166.8,3
51921,"CREATING NEEDS",65631.0,155.4,3
51922,"ENTERING DATA",34777.0,89.4,3
51925,"DETAILED DOCUMENTING",26945.0,85.0,2
51927,"CREATING NEEDS",65631.0,155.4,3
51928,"ENTERING DATA",34777.0,89.4,3
51931,"DETAILED DOCUMENTING",26945.0,85.0,2
51933,"CREATING NEEDS",66898.0,158.4,3
51934,"ENTERING DATA",36410.0,93.6,3
51937,"DETAILED DOCUMENTING",28054.0,88.5,2
51945,"CREATING NEEDS",68671.0,162.6,3
51946,"ENTERING DATA",38044.0,97.8,3
51949,"DETAILED DOCUMENTING",29006.0,91.5,2
51969,"CREATING NEEDS",70445.0,166.8,3
51970,"ENTERING DATA",39678.0,102.0,3
52017,"CREATING NEEDS",72219.0,171.0,3
52018,"ENTERING DATA",41312.0,106.2,3
52113,"CREATING NEEDS",73993.0,175.2,3
52305,"CREATING NEEDS",75767.0,179.4,3
52689,"CREATING NEEDS",67404.0,159.6,3
52690,"ENTERING DATA",36410.0,93.6,3
52693,"DETAILED DOCUMENTING",28054.0,88.5,2
52695,"CREATING NEEDS",66898.0,158.4,3
52696,"ENTERING DATA",36410.0,93.6,3
52699,"DETAILED DOCUMENTING",28054.0,88.5,2
52701,"CREATING NEEDS",68671.0,162.6,3
52702,"ENTERING DATA",38044.0,97.8,3
52705,"DETAILED DOCUMENTING",29006.0,91.5,2
52713,"CREATING NEEDS",70445.0,166.8,3
52714,"ENTERING DATA",39678.0,102.0,3
52717,"DETAILED DOCUMENTING",30115.0,95.0,2
52719,"CREATING NEEDS",70952.0,168.0,3
52737,"CREATING NEEDS",72219.0,171.0,3
52738,"ENTERING DATA",41312.0,106.2,3
52741,"DETAILED DOCUMENTING",31224.0,98.5,2
52785,"CREATING NEEDS",73993.0,175.2,3
52786,"ENTERING DATA",42946.0,110.4,3
52789,"DETAILED DOCUMENTING",32334.0,102.0,2
52881,"CREATING NEEDS",75767.0,179.4,3
52882,"ENTERING DATA",44579.0,114.6,3
54225,"CREATING NEEDS",69178.0,163.8,3
54226,"ENTERING DATA",38044.0,97.8,3
54229,"DETAILED DOCUMENTING",29164.0,92.0,2
54231,"CREATING NEEDS",68671.0,162.6,3
54232,"ENTERING DATA",38044.0,97.8,3
54235,"DETAILED DOCUMENTING",29006.0,91.5,2
54237,"CREATING NEEDS",70445.0,166.8,3
54238,"ENTERING DATA",39678.0,102.0,3
54241,"DETAILED DOCUMENTING",30115.0,95.0,2
54249,"CREATING NEEDS",72219.0,171.0,3
54250,"ENTERING DATA",41312.0,106.2,3
54253,"DETAILED DOCUMENTING",31224.0,98.5,2
54255,"CREATING NEEDS",72726.0,172.2,3
54273,"CREATING NEEDS",73993.0,175.2,3
54274,"ENTERING DATA",42946.0,110.4,3
54277,"DETAILED DOCUMENTING",32334.0,102.0,2
54279,"CREATING NEEDS",74500.0,176.4,3
54280,"ENTERING DATA",42946.0,110.4,3
54321,"CREATING NEEDS",75767.0,179.4,3
57297,"CREATING NEEDS",70952.0,168.0,3
57298,"ENTERING DATA",39678.0,102.0,3
57301,"DETAILED DOCUMENTING",30274.0,95.5,2
57303,"CREATING NEEDS",70445.0,166.8,3
57304,"ENTERING DATA",39678.0,102.0,3
57307,"DETAILED DOCUMENTING",30115.0,95.0,2
57309,"CREATING NEEDS",72219.0,171.0,3
57310,"ENTERING DATA",41312.0,106.2,3
57313,"DETAILED DOCUMENTING",31224.0,98.5,2
57321,"CREATING NEEDS",73993.0,175.2,3
57322,"ENTERING DATA",42946.0,110.4,3
57325,"DETAILED DOCUMENTING",32334.0,102.0,2
57327,"CREATING NEEDS",74500.0,176.4,3
57345,"CREATING NEEDS",75767.0,179.4,3
57346,"ENTERING DATA",44579.0,114.6,3
57349,"DETAILED DOCUMENTING",33919.0,107.0,2
63441,"CREATING NEEDS",72726.0,172.2,3
63442,"ENTERING DATA",41312.0,106.2,3
63445,"DETAILED DOCUMENTING",31383.0,99.0,2
63447,"CREATING NEEDS",72219.0,171.0,3
63448,"ENTERING DATA",41312.0,106.2,3
63451,"DETAILED DOCUMENTING",31224.0,98.5,2
63453,"CREATING NEEDS",73993.0,175.2,3
63454,"ENTERING DATA",42946.0,110.4,3
63457,"DETAILED DOCUMENTING",32334.0,102.0,2
63465,"CREATING NEEDS",75767.0,179.4,3
63466,"ENTERING DATA",44579.0,114.6,3
75729,"CREATING NEEDS",74500.0,176.4,3
75730,"ENTERING DATA",42946.0,110.4,3
75733,"DETAILED DOCUMENTING",32492.0,102.5,2
75735,"CREATING NEEDS",73993.0,175.2,3
75736,"ENTERING DATA",42946.0,110.4,3
75739,"DETAILED DOCUMENTING",32334.0,102.0,2
100305,"CREATING NEEDS",54481.0,129.0,3
100306,"ENTERING DATA",24974.0,64.2,3
100309,"DETAILED DOCUMENTING",20288.0,64.0,2
100311,"CREATING NEEDS",54988.0,130.2,3
100312,"ENTERING DATA",24974.0,64.2,3
100315,"DETAILED DOCUMENTING",20288.0,64.0,2
100317,"CREATING NEEDS",56762.0,134.4,3
100318,"ENTERING DATA",26608.0,68.4,3
100321,"DETAILED DOCUMENTING",21398.0,67.5,2
100329,"CREATING NEEDS",58535.0,138.6,3
100330,"ENTERING DATA",28241.0,72.6,3
100333,"DETAILED DOCUMENTING",22507.0,71.0,2
100335,"CREATING NEEDS",58535.0,138.6,3
100353,"CREATING NEEDS",60309.0,142.8,3
100354,"ENTERING DATA",29875.0,76.8,3
100357,"DETAILED DOCUMENTING",23616.0,74.5,2
100359,"CREATING NEEDS",60309.0,142.8,3
100360,"ENTERING DATA",29875.0,76.8,3
100365,"CREATING NEEDS",62083.0,147.0,3
100401,"CREATING NEEDS",62083.0,147.0,3
100402,"ENTERING DATA",31509.0,81.0,3
100405,"DETAILED DOCUMENTING",24726.0,78.0,2
100407,"CREATING NEEDS",62083.0,147.0,3
100408,"ENTERING DATA",31509.0,81.0,3
100413,"CREATING NEEDS",63857.0,151.2,3
100414,"ENTERING DATA",33143.0,85.2,3
100425,"CREATING NEEDS",65631.0,155.4,3
100497,"CREATING NEEDS",63857.0,151.2,3
100498,"ENTERING DATA",33143.0,85.2,3
100501,"DETAILED DOCUMENTING",25836.0,81.5,2
100503,"CREATING NEEDS",63857.0,151.2,3
100504,"ENTERING DATA",33143.0,85.2,3
100509,"CREATING NEEDS",65631.0,155.4,3
100510,"ENTERING DATA",34777.0,89.4,3
100521,"CREATING NEEDS",67404.0,159.6,3
100522,"ENTERING DATA",36410.0,93.6,3
100545,"CREATING NEEDS",68671.0,162.6,3
100689,"CREATING NEEDS",65631.0,155.4,3
100690,"ENTERING DATA",34777.0,89.4,3
100693,"DETAILED DOCUMENTING",26945.0,85.0,2
100695,"CREATING NEEDS",65631.0,155.4,3
100696,"ENTERING DATA",34777.0,89.4,3
100699,"DETAILED DOCUMENTING",26945.0,85.0,2
100701,"CREATING NEEDS",67404.0,159.6,3
100702,"ENTERING DATA",36410.0,93.6,3
100705,"DETAILED DOCUMENTING",28054.0,88.5,2
100713,"CREATING NEEDS",68671.0,162.6,3
100714,"ENTERING DATA",38044.0,97.8,3
100737,"CREATING NEEDS",70445.0,166.8,3
100738,"ENTERING DATA",39678.0,102.0,3
100785,"CREATING NEEDS",72219.0,171.0,3
101073,"CREATING NEEDS",67404.0,159.6,3
101074,"ENTERING DATA",36410.0,93.6,3
101077,"DETAILED DOCUMENTING",28054.0,88.5,2
101079,"CREATING NEEDS",67404.0,159.6,3
101080,"ENTERING DATA",36410.0,93.6,3
101083,"DETAILED DOCUMENTING",28054.0,88.5,2
